z-sma-7,z-std-7,z-sma-14,z-std-14,z-sma-28,z-std-28,z-sma-54,z-std-54,z-sma-106,z-std-106,z-sma-207,z-std-207,LONGS_SIGNAL,SHORTS_SIGNAL,index,open,close,low,high
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1092.0,42721.21,42766.04,42678.76,42842.25
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1093.0,42766.04,42862.83,42713.51,42891.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1094.0,42861.26,42863.32,42821.5,42874.99
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1095.0,42867.35,42646.05,42610.97,42920.19
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1096.0,42638.42,42690.67,42626.56,42736.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1097.0,42690.67,42715.32,42652.48,42760.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1098.0,42715.32,42733.77,42646.04,42733.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1099.0,42733.76,42583.35,42578.01,42735.77
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1100.0,42579.52,42653.16,42548.87,42664.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1101.0,42653.15,42545.01,42545.01,42660.66
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1102.0,42545.0,42692.73,42541.57,42734.03
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1103.0,42688.91,42717.02,42685.28,42762.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1104.0,42716.88,42468.14,42453.95,42716.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1105.0,42471.8,42403.06,42352.0,42471.8
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,1106.0,42403.07,42430.01,42325.0,42445.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1107.0,42431.91,42511.49,42406.03,42550.54
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1108.0,42510.6,42523.56,42476.49,42555.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1109.0,42523.55,42606.97,42509.09,42612.84
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1110.0,42606.98,42589.76,42530.01,42644.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1111.0,42589.75,42519.7,42505.37,42589.76
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1112.0,42521.41,42635.77,42521.41,42674.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1113.0,42630.48,42629.02,42546.54,42646.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1114.0,42630.5,42619.23,42538.77,42691.92
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1115.0,42619.23,42802.46,42578.58,42803.79
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1116.0,42803.79,42749.94,42716.97,42812.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1117.0,42749.94,42703.96,42682.43,42781.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1118.0,42703.96,42759.72,42701.75,42793.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1119.0,42759.7,42874.5,42747.65,42893.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1120.0,42874.48,42759.13,42753.54,42900.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1121.0,42759.13,42742.19,42742.18,42806.26
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1122.0,42742.19,42823.08,42742.19,42830.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1123.0,42823.08,42774.8,42765.74,42831.62
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1124.0,42773.92,42839.35,42766.57,42844.94
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1125.0,42840.66,42892.43,42832.86,42916.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1126.0,42892.46,42842.84,42790.71,42894.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1127.0,42842.61,42834.72,42806.05,42878.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1128.0,42835.13,42850.99,42810.94,42863.49
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1129.0,42851.0,42880.06,42840.44,42924.47
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1130.0,42880.06,42774.77,42750.0,42895.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1131.0,42774.63,42811.55,42751.78,42813.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1132.0,42811.55,42838.95,42797.48,42844.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1133.0,42837.78,42832.63,42813.32,42842.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1134.0,42832.63,42778.54,42777.51,42839.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1135.0,42778.54,42550.0,42503.45,42778.55
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1136.0,42550.0,42620.0,42415.78,42625.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1137.0,42620.0,42580.41,42500.0,42620.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1138.0,42580.4,42609.94,42570.71,42615.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1139.0,42609.94,42605.86,42605.75,42646.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1140.0,42605.86,42703.86,42536.25,42724.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1141.0,42704.25,42680.79,42643.3,42705.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1142.0,42680.79,42675.98,42652.34,42728.68
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1143.0,42675.98,42584.64,42455.0,42680.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1144.0,42584.64,42656.72,42546.85,42697.65
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1145.0,42654.0,42640.64,42612.19,42685.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1146.0,42642.81,42708.22,42594.16,42713.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1147.0,42708.22,42720.0,42661.21,42720.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1148.0,42720.0,42687.48,42645.66,42732.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1149.0,42685.78,42652.73,42611.85,42685.78
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1150.0,42652.73,42539.02,42537.12,42669.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1151.0,42539.03,42581.65,42511.0,42591.55
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,1152.0,42576.27,42442.79,42391.78,42619.06
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1153.0,42442.79,42590.18,42411.81,42608.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1154.0,42590.19,42678.07,42531.07,42693.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1155.0,42679.24,42709.23,42675.86,42762.86
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1156.0,42708.93,42579.85,42556.39,42741.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1157.0,42577.88,42522.14,42490.11,42625.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1158.0,42522.14,42623.76,42513.27,42624.43
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1159.0,42623.76,42705.64,42611.6,42710.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1160.0,42705.63,42769.02,42661.91,42775.38
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1161.0,42765.87,42690.6,42673.88,42780.32
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1162.0,42690.59,42762.87,42670.28,42765.93
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1163.0,42764.99,42774.64,42752.43,42800.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1164.0,42774.64,42788.71,42692.9,42796.18
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1165.0,42787.8,42765.84,42736.02,42798.69
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1166.0,42761.9,42705.05,42702.28,42786.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1167.0,42705.03,42726.29,42662.38,42745.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1168.0,42728.05,42678.47,42660.48,42744.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1169.0,42678.46,42639.51,42636.57,42713.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1170.0,42639.51,42667.94,42597.87,42678.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1171.0,42665.06,42702.17,42652.21,42703.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1172.0,42702.17,42582.74,42568.22,42705.29
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1173.0,42580.94,42641.51,42560.25,42672.21
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1174.0,42641.15,42661.2,42614.47,42666.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1175.0,42656.51,42612.19,42575.0,42671.04
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1176.0,42609.27,42602.92,42547.54,42624.48
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1177.0,42603.43,42549.31,42546.58,42628.94
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1178.0,42549.31,42510.82,42501.0,42554.59
True,True,True,True,True,True,True,True,True,True,True,True,1.0,0.0,1179.0,42508.41,42509.69,42457.43,42525.33
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1180.0,42506.36,42558.93,42506.35,42584.08
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1181.0,42558.93,42655.74,42538.75,42657.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1182.0,42654.24,42611.97,42558.34,42655.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1183.0,42608.57,42675.25,42608.56,42707.8
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1184.0,42675.25,42722.92,42675.25,42738.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1185.0,42722.92,42730.47,42691.82,42738.82
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1186.0,42730.47,42706.77,42692.7,42753.7
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1187.0,42706.77,42743.64,42704.76,42758.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1188.0,42743.64,42713.8,42693.84,42767.02
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1189.0,42713.8,42724.04,42681.19,42727.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1190.0,42722.69,42653.02,42628.31,42724.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1191.0,42653.02,42649.39,42610.01,42670.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1192.0,42649.39,42674.36,42620.05,42679.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1193.0,42674.36,42679.07,42660.54,42687.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1194.0,42683.23,42739.41,42669.31,42755.22
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1195.0,42743.75,42720.67,42700.0,42743.75
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1196.0,42724.54,42690.21,42685.75,42724.56
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1197.0,42690.22,42731.53,42690.21,42743.62
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1198.0,42731.53,42734.15,42714.56,42739.07
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1199.0,42734.16,42658.33,42658.32,42769.74
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1200.0,42658.33,42663.19,42650.01,42693.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1201.0,42663.19,42749.91,42658.61,42752.83
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1202.0,42749.9,42789.67,42749.9,42829.89
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1203.0,42789.68,42821.86,42770.16,42830.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1204.0,42821.86,42842.36,42772.6,42868.97
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1205.0,42842.37,42787.5,42786.04,42852.37
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1206.0,42783.6,42746.44,42720.94,42783.6
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1207.0,42746.44,42797.1,42744.2,42797.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1208.0,42797.1,42783.48,42737.7,42812.0
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1209.0,42783.47,42768.74,42752.35,42820.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1210.0,42767.37,42769.49,42747.86,42794.25
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1211.0,42769.5,42703.07,42683.1,42769.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1212.0,42703.07,42691.2,42688.95,42760.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1213.0,42691.2,42708.54,42670.0,42732.58
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1214.0,42707.97,42762.97,42703.0,42782.01
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1215.0,42761.43,42836.4,42741.24,42836.4
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1216.0,42836.41,42794.11,42790.11,42843.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1217.0,42796.74,42808.04,42790.0,42863.81
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1218.0,42808.04,42770.79,42755.05,42814.52
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1219.0,42770.79,42837.72,42756.26,42860.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1220.0,42838.82,42793.0,42787.56,42842.4
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1221.0,42793.0,42839.33,42778.18,42843.85
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1222.0,42844.16,42868.01,42836.95,42932.38
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1223.0,42868.01,42921.21,42845.54,42930.73
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1224.0,42921.2,42846.36,42843.49,42935.13
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1225.0,42847.07,42835.73,42824.11,42883.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1226.0,42832.17,42871.36,42806.1,42887.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1227.0,42871.37,42937.95,42864.78,42987.2
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1228.0,42943.8,42891.91,42882.35,42987.14
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1229.0,42891.91,42914.62,42858.69,42944.36
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1230.0,42914.62,42907.52,42907.51,42975.31
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1231.0,42907.51,42851.0,42833.46,42907.51
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1232.0,42849.9,42858.27,42838.37,42876.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1233.0,42858.27,42846.61,42825.71,42874.35
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1234.0,42846.6,42816.04,42800.0,42853.95
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1235.0,42818.91,42827.81,42813.26,42864.5
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1236.0,42829.95,42833.43,42800.0,42858.9
True,True,True,True,True,True,True,True,True,True,True,True,0.0,1.0,1237.0,42833.44,42904.69,42826.72,42908.45
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1238.0,42907.53,42841.95,42835.78,42907.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1239.0,42841.95,42874.84,42827.1,42889.15
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1240.0,42867.91,42876.05,42840.69,42889.42
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1241.0,42876.26,42878.3,42848.64,42893.1
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1242.0,42877.05,42785.61,42785.61,42895.46
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1243.0,42785.23,42710.35,42684.76,42811.98
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1244.0,42710.4,42685.15,42655.13,42733.71
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1245.0,42685.14,42710.43,42665.09,42718.34
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1246.0,42710.43,42652.8,42610.01,42712.44
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1247.0,42653.13,42660.94,42607.91,42672.96
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1248.0,42660.94,42568.78,42548.85,42689.53
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1249.0,42571.37,42498.32,42470.03,42574.63
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1250.0,42498.32,42472.38,42392.78,42538.16
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1251.0,42471.72,42473.81,42391.18,42498.87
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1252.0,42472.72,42528.18,42445.4,42538.12
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1253.0,42528.18,42491.07,42483.44,42554.88
True,True,True,True,True,True,True,True,True,True,True,True,0.0,0.0,1254.0,42496.63,42459.32,42388.0,42496.63
